author_id,tweet_id,conversation_id,in_reply_to_tweet_id,date,txt_conv_head,txt_father,text,Subjectivity,Positivity,Negativity,Irony,Misogyny,Aggressiveness,Aggressiveness_Target,Context
_571548829,_737648797103230979,_737648797103230979,_0,2016-05-31T14:15:52.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"SARA,CHIESTA CONVALIDA FERMO E AUTOPSIA: Rai          SARA,CHIESTA CONVALIDA 
FERMO E AUTOPSIA 
La procura di... https://t.co/KayyO4nnXH",0,0,0,0,0,0,,1
_98679589,_737682107879677952,_737682107879677952,_0,2016-05-31T16:28:14.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Bruciata viva dall'ex, ""lei non chiese aiuto"": Roma - Vincenzo Paduano, il vigilante di 27 anni che ha confes... https://t.co/QuvVChkX4z",0,0,0,0,1,0,,1
_110830449,_737917488193753088,_737917488193753088,_0,2016-06-01T08:03:33.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @Daniele_Manca: Sara, dalle minacce al delitto: i settegiorni di silenzio dell’ex fidanzato, #bastaviolenzasulledonne @Corriere https://…",1,0,1,0,0,0,,1
_617953,_737558377136427008,_737558377136427008,_0,2016-05-31T08:16:34.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"non sono mai ""violenti"", finché non le ammazzano. Forse dovremmo riconsiderare il significato di ""violenza""? https://t.co/jlBmhFQdYK",1,0,1,0,0,0,,1
_92031049,_737551539812737025,_737551539812737025,_0,2016-05-31T07:49:24.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,#Roma «Vincenzo? Geloso ma gentile  il figlio maschio che non ho avuto» https://t.co/wUkAnAjprN,0,0,0,0,0,0,,1
_956234906,_738069050195116032,_738069050195116032,_0,2016-06-01T18:05:48.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Carnefice e indifferenti. Riflettiamoci. Almeno questo ! https://t.co/U3OSV9uGIX,1,0,1,0,0,0,,1
_200415822,_737878766106644482,_737878766106644482,_0,2016-06-01T05:29:41.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Poteva esservi figlia o sorella....... La vostra indifferenza l'ha uccisa tanto quanto l'assassino. Meritate una... https://t.co/c38lT9W26K,1,0,1,0,0,1,0,1
_1933089896,_737624769697185793,_737624769697185793,_0,2016-05-31T12:40:24.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"se qualcuno si sarebbe fermato... alle quattro di notte, in una via periferica alla magliana...si dice questo... https://t.co/JAg35jgFQ3",1,0,0,0,0,0,,1
_967020271,_737564259236732929,_737564259236732929,_0,2016-05-31T08:39:57.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @AnsaRomaLazio: In video gli ultimi istanti di Sara, le urla e l'indifferenza https://t.co/9HlMtSfwze",0,0,0,0,0,0,,1
_771261494,_738126853752410112,_738126853752410112,_0,2016-06-01T21:55:30.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Ragazza uccisa: il criminologo, rischio uomini dipendenti - Lazio - ANSA.it https://t.co/nol16wEH4iU",0,0,0,0,0,0,,1
_2291810012,_737565042233593856,_737565042233593856,_0,2016-05-31T08:43:04.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @ItaliaNEWS: #italia Roma, l'omicidio di Sara. ""Ho visto quella ragazza bionda che si sbracciava"". Il racconto dei testimo... https://t.…",0,0,0,0,0,0,,1
_475900753,_737694038464311296,_737694038464311296,_0,2016-05-31T17:15:39.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"La denuncia mancata di Sara, bruciata viva dall’ex. Alle amiche diceva: “È geloso, gli passerà” @LaStampa https://t.co/qxmfeLZuqK",0,0,0,0,1,0,,0
_140872133,_737637818055413761,_737637818055413761,_0,2016-05-31T13:32:15.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Donne, sono convinto che se potesse parlare vi direbbe: ""non siate stupide come me, denunciate"". Riposi in pace https://t.co/1PqKknoioDj",1,0,0,0,1,0,,0
_727425730339082241,_737574898160140288,_737574898160140288,_0,2016-05-31T09:22:13.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"https://t.co/olXKW5exVt a voi #buonisti del cazzo dico: ""questa merda d'uomo non meriterebbe la #penadimorte ??""",1,0,1,0,0,1,1,0
_703258133762801664,_737528543068852225,_737528543068852225,_0,2016-05-31T06:18:01.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"#News #Italy @The__Spot - La denuncia mancata di Sara, bruciata viva dall’ex. Alle amiche diceva: “È geloso, gl... https://t.co/UHqAqMHCG8",0,0,0,0,1,0,,0
_4187059228,_737568658776424448,_737568658776424448,_0,2016-05-31T08:57:26.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"AGI - Agenzia Italia: Ragazza bruciata viva, polizia ""voltare le spalle e' un reato"" https://t.co/uAkoOu7njn",0,0,0,0,0,0,,0
_1627752716,_737554957394546688,_737554957394546688,_0,2016-05-31T08:02:59.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Di solito non mi permetto mai di sfiorare certi argomenti, soprattutto se dolenti come questo, ma stavolta mi... https://t.co/7RPky3T7Xl",1,0,0,0,0,0,,0
_34906475,_737554633057439744,_737554633057439744,_0,2016-05-31T08:01:42.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,mancanza #EI è pericolosa collaboriamo x sradicare subcultura #femminicidio: brucia viva ex fidanzato confessa https://t.co/MCNTCMThTp,1,0,0,0,0,0,,0
_3405523131,_737400201737031680,_737400201737031680,_0,2016-05-30T21:48:02.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Sara inseguita, cosparsa di benzina
e bruciata viva, l'ex confessa:
«non accettavo fosse finita» https://t.co/QZnocSHwlzB @ilmessaggeroit",0,0,0,0,1,0,,0
_885095575,_737385889073090560,_737385889073090560,_0,2016-05-30T20:51:10.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,Atroce. Nessuna pietà per lui. https://t.co/EdOKh3fi2t,1,0,1,0,0,1,1,0
_1441091340,_737342074807308288,_737342074807308288,_0,2016-05-30T17:57:04.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Delitto della Magliana, 22enne bruciata viva: l'ex fidanzato confessa https://t.co/UFYhFZE8qY via @ilmessaggeroit",0,0,0,0,0,0,,0
_2388661380,_737277727108141056,_737277727108141056,_0,2016-05-30T13:41:22.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Sara inseguita, cosparsa di benzina
e bruciata viva: l'ex confessa #Merdaumana #penadimorte https://t.co/w4UP3uAbia @ilmessaggeroit",1,0,1,0,0,1,1,0
_375685201,_737237019374571520,_737237019374571520,_0,2016-05-30T10:59:37.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Bruciamolo vivo..
https://t.co/SzlhtEPC1o via @ilmessaggeroit",1,0,1,0,0,1,1,0
_424418209,_737233263970897921,_737233263970897921,_0,2016-05-30T10:44:41.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Roma, 22enne trovata morta carbonizzata: fermato l'ex fidanzato https://t.co/n5JhdlJBe9",0,0,0,0,0,0,,0
_562805089,_737227548837445632,_737227548837445632,_0,2016-05-30T10:21:59.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Roma,22enne bruciataviva:ex confessa https://t.co/dSQzpZackg via @ilmessaggeroit ""bravi"" gli automobilisti ke nn si sono fermati in soccorso",1,0,0,1,0,0,,0
_36079217,_737214559371599872,_737214559371599872,_0,2016-05-30T09:30:22.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @VirmanCusenza: Sara morta carbonizzata a Roma
fermato l'ex fidanzato https://t.co/1hymJJLWnY @ilmessaggeroit",0,0,0,0,0,0,,0
_555785156,_737386260612952065,_737386260612952065,_0,2016-05-30T20:52:39.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Orrore a roma - Carbonizzata a Roma, fermato l’ex fidanzato di Sara | italia | Il Secolo XIX https://t.co/M4YIq45V8Z",0,0,0,0,0,0,,0
_48835437,_737316796223479810,_737316796223479810,_0,2016-05-30T16:16:37.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Sara bruciata viva, confessa l’ex ragazzo: «non sopportavo che mi avesse lasciato» |:  https://t.co/wpjNCB1DgU #news",0,0,0,0,1,0,,0
_379768942,_737229299141496832,_737229299141496832,_0,2016-05-30T10:28:56.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,spero si dia fuoco anche lui  Sara Aveva solo 22 anni -bruciata viva  dall’ex fidanzato | italia | Il Secolo XIX https://t.co/NBqKdLwrhD,1,0,1,0,0,1,1,0
_595267886,_737228899826999296,_737228899826999296,_0,2016-05-30T10:27:21.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @ilsecoloxix: #Roma Sara bruciata viva. Il procuratore: Chiedeva aiuto, nessuno si è fermato #femminicidio https://t.co/SkbjQsAHeM https…",0,0,0,0,0,0,,0
_4633643837,_737156313780789248,_737156313780789248,_0,2016-05-30T05:38:55.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Uccisa e data alle fiamme, fermato l’ex fidanzato di Sara https://t.co/qli2nqBuzV",0,0,0,0,0,0,,0
_4633643837,_737232259879669760,_737232259879669760,_0,2016-05-30T10:40:42.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Magliana, Sara bruciata viva dall'ex https://t.co/HiJp2rhHv1",0,0,0,0,0,0,,0
_2987030854,_737559546655178752,_737559546655178752,_0,2016-05-31T08:21:13.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"L'INDIFFERENZA PARTORISCE ""CREATURE"" con anime torbide. Quanta tristezza! https://t.co/tMPAdOYICh",1,0,1,0,0,0,,0
_709404439807959040,_737458437190213632,_737458437190213632,_0,2016-05-31T01:39:27.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @AndFranchini: Roma, gli ultimi istanti di Sara: la fuga, la disperata richiesta d'aiuto. Poi bruciata viva https://t.co/MebEwWrv7k",0,0,0,0,0,0,,0
_3100044317,_737257702511022080,_737257702511022080,_0,2016-05-30T12:21:48.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Roma, gli ultimi istanti di Sara: la ragazza bruciata viva dall'ex fidanzato - https://t.co/onSkTVH1kV",0,0,0,0,0,0,,0
_176933777,_737230105391562752,_737230105391562752,_0,2016-05-30T10:32:08.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"""Ci vuole coraggio da parte dei cittadini, da parte di chi passa e vede qualcuno in difficoltà, una telefonata al... https://t.co/4ry3BuKvxu",0,0,0,0,0,0,,0
_967020271,_737229542474035200,_737229542474035200,_0,2016-05-30T10:29:54.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @AnsaRomaLazio: Pm, se qualcuno si fermava Sara viva - Capo mobile Roma,se si vedono cose strane chiamare forze ordine https://t.co/ENpZ…",1,0,0,0,0,0,,0
_140133595,_737951774280146945,_737951774280146945,_0,2016-06-01T10:19:48.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @myrtamerlino: Paduano: «Sì, le ho dato fuoco». Sara aveva 22 anni... Una malvagità che lascia di sasso. Basta #femminicidio
https://t.c…",1,0,1,0,0,0,,0
_497298464,_737919651737407488,_737919651737407488,_0,2016-06-01T08:12:09.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @myrtamerlino: Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",1,0,1,0,1,0,,0
_2906554709,_737616889464160256,_737616889464160256,_0,2016-05-31T12:09:05.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @Daniele_Manca: Sara, bruciata dopo una fuga (se due automobilisti avessero chiamato la polizia sarebbe forse viva), @Corriere   https:/…",1,0,1,0,0,0,,0
_3075402004,_737547069292826625,_737547069292826625,_0,2016-05-31T07:31:38.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"non sei degno di essere chiamato uomo, Condoglianze vivissime alla famiglia di Sara. A.N.G.G.I. https://t.co/sTmn8CJAln",1,0,1,0,0,1,1,0
_544418926,_737539811586641920,_737539811586641920,_0,2016-05-31T07:02:48.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Sara, data alle fiamme e strangolata Indagato l’ex fidanzato, un vigilante https://t.co/noS1PqWaQeo",0,0,0,0,0,0,,0
_241519703,_737442224628224000,_737442224628224000,_0,2016-05-31T00:35:02.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @Daniele_Manca: Sara, bruciata viva dopo una fuga disperata. se due automobilisti avessero chiamato la polizia si sarebbe salvata https:…",1,0,1,0,0,0,,0
_3002007399,_737393252932800512,_737393252932800512,_0,2016-05-30T21:20:26.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,Nessuno.. NESSUno nessuno nessuno NESSUno si è fermato!... https://t.co/MNBWZiEgYn,1,0,1,0,0,0,,0
_479726681,_737387008293806080,_737387008293806080,_0,2016-05-30T20:55:37.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,RT @michele_busi: L'amore non è possesso. https://t.co/mx39neEPyl,1,0,1,0,0,0,,0
_328515345,_737386686133506048,_737386686133506048,_0,2016-05-30T20:54:20.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io  https://t.co/no8ahiMdTr3 mancanza d'altro..ERGASTOLO A VITA...",1,0,1,0,0,1,1,0
_1371730940,_737383955939332096,_737383955939332096,_0,2016-05-30T20:43:29.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Di fronte all'ennesimo caso di violenza sulle donne, altrimenti detto ""femminicidio"" per usare un termine entrato... https://t.co/Fg9ZpFnsA5",1,0,1,0,0,0,,0
_29236274,_737354562118508544,_737354562118508544,_0,2016-05-30T18:46:41.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Sara, bruciata viva dopo una fuga disperata (se due automobilisti avessero chiamato la polizia sarebbe forse viva)  https://t.co/WASrgpnocv9",1,0,1,0,0,0,,0
_311907217,_737325118737780736,_737325118737780736,_0,2016-05-30T16:49:41.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"BUTTARE VIA LA CHIAVE PLEASE... Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io  https://t.co/BwuJR2Wilv",1,0,1,0,0,1,1,0
_395848711,_737316976570290177,_737316976570290177,_0,2016-05-30T16:17:20.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Io vorrei anche sapere con quale criterio, visto che non è il primo caso, vengono selezionate le guardie giurate.... https://t.co/qHAHv2N2PW",1,0,1,0,0,0,,0
_69558557,_737313991500914689,_737313991500914689,_0,2016-05-30T16:05:28.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Un terribile verità. non ci sono parole. Solo rabbia verso questo ""essere"" non umano. non ci potrà mai essere... https://t.co/kASjQtstUB",1,0,1,0,0,1,1,0
_2335357063,_737307962553827328,_737307962553827328,_0,2016-05-30T15:41:31.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"L’ex fidanzato di Sara: «Sì, le ho dato fuoco»  L’arresto - Le foto https://t.co/6LZFN85iMe",0,0,0,0,0,0,,0
_1933089896,_737306876820525056,_737306876820525056,_0,2016-05-30T15:37:12.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"vigliacchi, se proprio nessuno si voleva fermare vista l'ora notturna, con una telefonata alle forze dell'ordine... https://t.co/QXzJDqsSab",1,0,1,0,0,1,0,0
_57290470,_737290111411445760,_737290111411445760,_0,2016-05-30T14:30:35.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Ragazze denunciate i violenti, non abbiate paura! -- Sara, bruciata viva. L’ex crolla: l’ho uccisa io  https://t.co/U1RwyHZXuM",1,0,0,0,0,0,,0
_406311932,_737265798981558272,_737265798981558272,_0,2016-05-30T12:53:58.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"...le ragazze non devono accettare comportamenti morbosi da parte di chi le perseguita dopo la fine di un rapporto
https://t.co/6RaPcvjdEd",1,0,1,0,1,0,,0
_292320792,_737261164871180288,_737261164871180288,_0,2016-05-30T12:35:34.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,Pena di morte? Sì? no? Boh? Proprio sicuri? https://t.co/fch5i3L7dR,1,0,1,1,0,0,,0
_989780574,_737260447494209536,_737260447494209536,_0,2016-05-30T12:32:42.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @AntonellaVeltri: ""Sara ha chiesto aiuto e nessuno si è fermato""
Di fronte all'ennesimo omicidio di una donna per mano maschile non... h…",1,0,0,0,0,0,,0
_418716958,_737259315971657728,_737259315971657728,_0,2016-05-30T12:28:13.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,È sempre peggio! https://t.co/tIZRSTcUhH,1,0,1,0,0,0,,0
_3238673297,_737259057589981184,_737259057589981184,_0,2016-05-30T12:27:11.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Posso dire una cosa?Che schifo di società..
Sara, bruciata viva dopo una fuga  disperata.L’ex crolla: l’ho uccisa io https://t.co/RYQnoysrPEz",1,0,1,0,0,0,,0
_140097031,_737254909754642432,_737254909754642432,_0,2016-05-30T12:10:42.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,Follia allo stato puro - bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io  https://t.co/N7cfXwSlCA,1,0,1,0,0,0,,0
_527270217,_737252106227322880,_737252106227322880,_0,2016-05-30T11:59:34.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Ennesimo omicidio assurdo. Denunciate.
Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io  https://t.co/rkgARsswTH",1,0,1,0,0,0,,0
_1109887628,_737247828632829952,_737247828632829952,_0,2016-05-30T11:42:34.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @t65lang: Sara,bruciata viva dopo una fuga  disperata.L’ex crolla:l’ho uccisa io https://t.co/UGpe4tkkOf #MorireSola   #StopFemminicidio",0,0,0,0,0,0,,0
_191814116,_737246660993093632,_737246660993093632,_0,2016-05-30T11:37:56.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Siete davvero così pavidi da non prestare aiuto ad una ragazza in difficoltà che ve lo chiede? E se lo siete, e... https://t.co/evZ5sgITS6",1,0,1,0,0,1,0,0
_252642145,_737235925781127168,_737235925781127168,_0,2016-05-30T10:55:16.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,#femminicidio.uomo di 27 ha pensato che uccidere la sua ex fosse cosa buona.a 22 muore #Sara bruciata viva. #nowords https://t.co/9nMFXnoJqms,1,0,1,0,0,0,,0
_508607280,_737203820703285248,_737203820703285248,_0,2016-05-30T08:47:42.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,Forse era meglio scrivere strangolata e data alle fiamme. https://t.co/sFybl25X7no,1,0,1,0,0,0,,0
_514802802,_737196222696591360,_737196222696591360,_0,2016-05-30T08:17:30.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"#topnews Sara, data alle fiamme e strangolata Fermato l’ex fidanzato, un vigilante https://t.co/nojRpE2UIvy",0,0,0,0,0,0,,0
_3037628975,_737192834118324224,_737192834118324224,_0,2016-05-30T08:04:02.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @Daniele_Manca: #violenzasulledonne Sara, strangolata e data alle fiamme Indagato l’ex fidanzato, un vigilante, #Frignani @Corriere  htt…",0,0,0,0,0,0,,0
_200154395,_737183183700172800,_737183183700172800,_0,2016-05-30T07:25:41.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Quanto orrore, quanta assurda violenza e devastazione. Che dolore inconcepibile e eterno. Che sia anche dolore... https://t.co/xjjOJLmJeN",1,0,1,0,0,0,,0
_39741308,_737177425310801920,_737177425310801920,_0,2016-05-30T07:02:48.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,L'assurdità di questo mondo torto! https://t.co/2Z5shbmlwS,1,0,1,0,0,0,,0
_116290984,_737174257986310144,_737174257986310144,_0,2016-05-30T06:50:13.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Se davvero è stato lui: perché questa storia non finisce mai? 
Che cosa stiamo sbagliando nel lavoro di... https://t.co/qp9tPuGoHD",1,0,1,0,0,0,,0
_35172644,_737154597337370624,_737154597337370624,_0,2016-05-30T05:32:06.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"se davvero è stato l'ex fidanzato a ucciderla e bruciarla, credo che un crimine simile sia oltre ogni... https://t.co/xO3zk8XGOu",1,0,1,0,0,0,,0
_133038458,_737133356979236864,_737133356979236864,_0,2016-05-30T04:07:42.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @Corriere: Fuoco e morte, in un video la fine di Sara Indagato l’ex fidanzato vigilante|Le foto G... https://t.co/vkdQK1QezT https://t.c…",0,0,0,0,0,0,,0
_56356444,_736992532731596800,_736992532731596800,_0,2016-05-29T18:48:07.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Roma, ragazza trovata morta carbonizzata, quell'ultimo sms di Sara alla madre https://t.co/EsEB8OQu71",0,0,0,0,0,0,,0
_725302089048453124,_737331500048338944,_737331500048338944,_0,2016-05-30T17:15:03.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @Italia_notizie: La Repubblica: Roma, confessa ex fidanzato di Sara. Inquirenti: ""Bruciata viva. Ha chiesto aiuto, nessuno si ... https:…",0,0,0,0,0,0,,0
_1266649207,_737275641343672321,_737275641343672321,_0,2016-05-30T13:33:05.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"https://t.co/7CgYKZZye2

Chi non si è fermato a soccorrere questa povera ragazza, è complice di omicidio volontario oltre che vigliacco!",1,0,1,0,0,1,0,0
_2291810012,_737175556710617088,_737175556710617088,_0,2016-05-30T06:55:23.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"RT @ItaliaNEWS: #italia Omicidio della Magliana, fermato l'ex fidanzato di Sara:  Il corpo della ragazza trovato carbonizzato... https://t.…",0,0,0,0,0,0,,0
_114300672,_737173886782058498,_737173886782058498,_0,2016-05-30T06:48:45.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,Bastardo crepa in galera - Omicidio della Magliana  fermato l ex fidanzato di Sara https://t.co/B7da16pynoR,1,0,1,0,0,1,1,0
_56356444,_737167946636627968,_737167946636627968,_0,2016-05-30T06:25:09.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"Omicidio della Magliana, fermato l'ex fidanzato di Sara https://t.co/UJD58Z2oTj",0,0,0,0,0,0,,0
_274486539,_737167528720359424,_737167528720359424,_0,2016-05-30T06:23:29.000Z,"A chaque fois que je vais lire les journaux italiens, j'y vois des femmes tuées par leur conjoint. A-chaque-fois.",0,"#RadioBussola24 Omicidio della Magliana, fermato l'ex fidanzato di Sara:  Il corpo della ragazza trovat... https://t.co/bylI7yTXTS #News",0,0,0,0,0,0,,0
